ID,firstName,middleName,lastName,generationalSuffix,primaryNumber,preDirectional,street,streetSuffix,postDirectional,unitDesignator,secondaryNumber,city,state,zipCode,zipExtension,phone,email,latitude,longitude,ip
8587,GARDENIA,D,WINN,,29,,TRINITY SCHOOL,RD,,,,BOYKIN,SC,29078,9266,,,,,
8588,GARDENIA,D,WINN,,23260,,TRIPLE CROWN,DR,,,,LAKE CAROLINE,VA,22546,3486,,,,,
8589,GARDENIA,D,WINN,,,,,,,,,,,,,5013429190,,,,
8590,GARDENIA,D,WINN,,,,,,,,,,,,,9175107668,,,,
8591,GARDENIA,D,WINN,,,,,,,,,,,,,,GARDENIAWINN108@ACXIOM.COM,,,
8592,JOVANI,X,WINN,,204,,OLD MILL,RD,,,,BYRAM,CT,6831,2636,,,,,
8593,JOVANI,X,WINN,,114,,7TH,ST,,,,INTERLACHEN,FL,32148,,,,,,
8594,JOVANI,X,WINN,,,,,,,,,,,,,5013428932,,,,
8595,JOVANI,X,WINN,,,,,,,,,,,,,,JOVANIWINN638@ACXIOM.COM,,,
8596,JOVANI,X,WINN,,,,,,,,,,,,,,JOVANIWINN438@ACXIOM.COM,,,
8597,MERISSA,X,WINN,,204,,OLD MILL,RD,,,,BYRAM,CT,6831,2636,,,,,
8598,MERISSA,X,WINN,,,,,,,,,,,,,5012526368,,,,
8599,MERISSA,X,WINN,,,,,,,,,,,,,6503567467,,,,
8600,NYREE,,WINN,,204,,OLD MILL,RD,,,,BYRAM,CT,6831,2636,,,,,
8601,NYREE,,WINN,,,,,,,,,,,,,,NYREEWINN409@ACXIOM.COM,,,
8602,ANTONE,,MCCLOUD,,1161,,MARLBROOK,DR,,,,BATON ROUGE,LA,70815,5316,,,,,
8603,ANTONE,,MCCLOUD,,,,,,,,,,,,,,ANTONEMCCLOUD465@ACXIOM.COM,,,
8604,ANTONE,,MCCLOUD,,,,,,,,,,,,,,ANTONEMCCLOUD249@ACXIOM.COM,,,
8605,CHARLI,Q,MCCLOUD,,1161,,MARLBROOK,DR,,,,BATON ROUGE,LA,70815,5316,,,,,
8606,CHARLI,Q,MCCLOUD,,32,,CRESTVIEW,RD,,,,LONGMEADOW,MA,1028,3175,,,,,
8607,CHARLI,Q,MCCLOUD,,,,,,,,,,,,,6309649044,,,,
8608,CHARLI,Q,MCCLOUD,,,,,,,,,,,,,,CHARLIMCCLOUD951@ACXIOM.COM,,,
8609,CHERRIE,F,MCCLOUD,,1161,,MARLBROOK,DR,,,,BATON ROUGE,LA,70815,5316,,,,,
8610,CHERRIE,F,MCCLOUD,,6201,,KAWAIHAE,PL,,#,D,EAST HONOLULU,HI,96825,1934,,,,,
8611,CHERRIE,F,MCCLOUD,,13833,,BUCK LAKE,BLVD,SE,,,BECKER,MN,55309,8725,,,,,
8612,CHERRIE,F,MCCLOUD,,,,,,,,,,,,,5013425233,,,,
8613,CHERRIE,F,MCCLOUD,,,,,,,,,,,,,,CHERRIEMCCLOUD345@ACXIOM.COM,,,
8614,CHERRIE,F,MCCLOUD,,,,,,,,,,,,,,CHERRIEMCCLOUD852@ACXIOM.COM,,,
8615,BUDDY,D,NORMAN,,1420,E,REDWOOD,BLVD,,,,ANDERSON,SD,57005,1576,,,,,
8616,BUDDY,D,NORMAN,,202,,WOODLAND,AVE,,,,BILLINGS,MT,59044,3235,,,,,
8617,BUDDY,D,NORMAN,,,,,,,,,,,,,5012524190,,,,
8618,BUDDY,D,NORMAN,,,,,,,,,,,,,,BUDDYNORMAN118@ACXIOM.COM,,,
8619,BUDDY,D,NORMAN,,,,,,,,,,,,,,BUDDYNORMAN714@ACXIOM.COM,,,
8620,MELODEE,K,NORMAN,,1420,E,REDWOOD,BLVD,,,,ANDERSON,SD,57005,1576,,,,,
8621,MELODEE,K,NORMAN,,5513,,CHAR,DR,,,,INDIANAPOLIS CITY (BALANCE),IN,46221,3709,,,,,
8622,MELODEE,K,NORMAN,,3144,W,ALMERIA,RD,,,,PHOENIX,AZ,85009,2437,,,,,
8623,MELODEE,K,NORMAN,,,,,,,,,,,,,6503564061,,,,
8624,MELODEE,K,NORMAN,,,,,,,,,,,,,5012526184,,,,
8625,MELODEE,K,NORMAN,,,,,,,,,,,,,,MELODEENORMAN364@ACXIOM.COM,,,
8626,DEVONTAE,MARSHALL,NORMAN,,1420,E,REDWOOD,BLVD,,,,ANDERSON,SD,57005,1576,,,,,
8627,DEVONTAE,MARSHALL,NORMAN,,579,,MAYFAIR,LN,,,,CULLMAN,AL,35057,3278,,,,,
8628,DEVONTAE,MARSHALL,NORMAN,,,,,,,,,,,,,5013424909,,,,
8629,DEVONTAE,MARSHALL,NORMAN,,,,,,,,,,,,,,DEVONTAENORMAN429@ACXIOM.COM,,,
8630,ALAYNA,E,NORMAN,,1420,E,REDWOOD,BLVD,,,,ANDERSON,SD,57005,1576,,,,,
8631,ALAYNA,E,NORMAN,,,,,,,,,,,,,,ALAYNANORMAN351@ACXIOM.COM,,,
8632,ALAYNA,E,NORMAN,,,,,,,,,,,,,,ALAYNANORMAN915@ACXIOM.COM,,,
8633,YOSELIN,KLOE,OREILLY,,612,,10TH,AVE,W,,,WILLISTON,ND,58801,4833,,,,,
8634,YOSELIN,KLOE,OREILLY,,64,,TANDY,RD,,,,CHARLESTON,MS,38921,9619,,,,,
8635,YOSELIN,KLOE,OREILLY,,,,,,,,,,,,,5013425656,,,,
8636,YOSELIN,KLOE,OREILLY,,,,,,,,,,,,,,YOSELINOREILLY142@ACXIOM.COM,,,
8637,JIOVANNI,Y,OREILLY,,612,,10TH,AVE,W,,,WILLISTON,ND,58801,4833,,,,,
8638,JIOVANNI,Y,OREILLY,,255,,CANTWELL,DR,,,,CLAYTON,NY,13624,2118,,,,,
8639,LUKAS,SCHUYLER,HOOKER,,3537,N,WARING,RD,,,,DENAIR,CA,95316,9554,,,,,
8640,LUKAS,SCHUYLER,HOOKER,,6525,,ESTHER,AVE,NE,,,ALBUQUERQUE,NM,87109,3655,,,,,
8641,LUKAS,SCHUYLER,HOOKER,,,,,,,,,,,,,6309641729,,,,
8642,LUKAS,SCHUYLER,HOOKER,,,,,,,,,,,,,5013423705,,,,
8643,LUKAS,SCHUYLER,HOOKER,,,,,,,,,,,,,,LUKASHOOKER704@ACXIOM.COM,,,
8644,LAURYN,P,HOOKER,,3537,N,WARING,RD,,,,DENAIR,CA,95316,9554,,,,,
8645,LAURYN,P,HOOKER,,1022,,SWEET JASMINE,DR,,,,EAST LAKE,FL,34655,7134,,,,,
8646,LAURYN,P,HOOKER,,,,,,,,,,,,,,LAURYNHOOKER545@ACXIOM.COM,,,
8647,LAURYN,P,HOOKER,,,,,,,,,,,,,,LAURYNHOOKER353@ACXIOM.COM,,,
8648,LILIANA,B,HOOKER,,3537,N,WARING,RD,,,,DENAIR,CA,95316,9554,,,,,
8649,LILIANA,B,HOOKER,,1755,,LYMAN,PL,NE,,,WASHINGTON,DC,20002,3027,,,,,
8650,LILIANA,B,HOOKER,,145,,ROSEBROOK HILL,RD,,,,ISLAND POND,VT,5846,4407,,,,,
8651,LILIANA,B,HOOKER,,,,,,,,,,,,,,LILIANAHOOKER892@ACXIOM.COM,,,
8652,LILIANA,B,HOOKER,,,,,,,,,,,,,,LILIANAHOOKER260@ACXIOM.COM,,,
8653,NICOLETTE,V,OSULLIVAN,,8427,,BEECHWOOD,CT,,,,NEW ORLEANS,LA,70127,1901,,,,,
8654,NICOLETTE,V,OSULLIVAN,,1021,,YEAMANS HALL,RD,,,,CHARLESTON,SC,29410,2419,,,,,
8655,NICOLETTE,V,OSULLIVAN,,,,,,,,,,,,,5013420098,,,,
8656,NICOLETTE,V,OSULLIVAN,,,,,,,,,,,,,,NICOLETTEOSULLIVAN969@ACXIOM.COM,,,
8657,MCKENNA,E,OSULLIVAN,,8427,,BEECHWOOD,CT,,,,NEW ORLEANS,LA,70127,1901,,,,,
8658,MCKENNA,E,OSULLIVAN,,25977,,DONOVAN,DR,,,,ARCOLA,VA,20152,3417,,,,,
8659,MCKENNA,E,OSULLIVAN,,W6823,,QUINNEY,RD,,,,DELAVAN,WI,53121,3804,,,,,
8660,MCKENNA,E,OSULLIVAN,,,,,,,,,,,,,,MCKENNAOSULLIVAN298@ACXIOM.COM,,,
8661,CORRY,Q,OSULLIVAN,,8427,,BEECHWOOD,CT,,,,NEW ORLEANS,LA,70127,1901,,,,,
8662,CORRY,Q,OSULLIVAN,,7856,,ALAYA,WAY,,,,PUEBLO,CO,81008,2777,,,,,
8663,CORRY,Q,OSULLIVAN,,,,,,,,,,,,,,CORRYOSULLIVAN934@ACXIOM.COM,,,
8664,JENISE,NIA,OSULLIVAN,,8427,,BEECHWOOD,CT,,,,NEW ORLEANS,LA,70127,1901,,,,,
8665,JENISE,NIA,OSULLIVAN,,,,,,,,,,,,,6503564928,,,,
8666,TEAIRRA,O,OSULLIVAN,,8427,,BEECHWOOD,CT,,,,NEW ORLEANS,LA,70127,1901,,,,,
8667,TEAIRRA,O,OSULLIVAN,,1709,E,6TH,ST,,,,BLENDE,CO,81001,3809,,,,,
8668,BENAIAH,ELMER,NESS,,10727,,ELLA LEE,LN,,,,BUNKER HILL VILLAGE,TX,77042,3006,,,,,
8669,BENAIAH,ELMER,NESS,,109,,CALUSA,CT,,,,ALBANY,GA,31763,5219,,,,,
8670,BENAIAH,ELMER,NESS,,,,,,,,,,,,,6503562920,,,,
8671,BENAIAH,ELMER,NESS,,,,,,,,,,,,,,BENAIAHNESS200@ACXIOM.COM,,,
8672,BENAIAH,ELMER,NESS,,,,,,,,,,,,,,BENAIAHNESS836@ACXIOM.COM,,,
8673,ALEXZANDER,O,NESS,,10727,,ELLA LEE,LN,,,,BUNKER HILL VILLAGE,TX,77042,3006,,,,,
8674,ALEXZANDER,O,NESS,,3728,,AVENUE B,,,,,BILLINGS,MT,59102,7590,,,,,
8675,ALEXZANDER,O,NESS,,,,,,,,,,,,,6503569288,,,,
8676,ALEXZANDER,O,NESS,,,,,,,,,,,,,,ALEXZANDERNESS560@ACXIOM.COM,,,
8677,ALEXZANDER,O,NESS,,,,,,,,,,,,,,ALEXZANDERNESS137@ACXIOM.COM,,,
8678,DENISHA,,NESS,,10727,,ELLA LEE,LN,,,,BUNKER HILL VILLAGE,TX,77042,3006,,,,,
8679,DENISHA,,NESS,,,,,,,,,,,,,,DENISHANESS133@ACXIOM.COM,,,
8680,DENISHA,,NESS,,,,,,,,,,,,,,DENISHANESS228@ACXIOM.COM,,,
8681,ALEISHA,A,NESS,,10727,,ELLA LEE,LN,,,,BUNKER HILL VILLAGE,TX,77042,3006,,,,,
8682,ALEISHA,A,NESS,,5321,,EVANSTON,AVE,,,,INDIANAPOLIS CITY (BALANCE),IN,46220,3444,,,,,
8683,ALEISHA,A,NESS,,2526,W,PARK,AVE,,,,CARRIER,OK,73703,5218,,,,,
8684,ALEISHA,A,NESS,,,,,,,,,,,,,9175107397,,,,
8685,ALEISHA,A,NESS,,,,,,,,,,,,,5013426250,,,,
8686,ALEISHA,A,NESS,,,,,,,,,,,,,,ALEISHANESS524@ACXIOM.COM,,,
8687,ALEISHA,A,NESS,,,,,,,,,,,,,,ALEISHANESS145@ACXIOM.COM,,,
8688,GRICEL,A,MCCAULEY,,13115,,COLONY,AVE,,,,MORGAN HILL,CA,95046,9423,,,,,
8689,GRICEL,A,MCCAULEY,,1317,,7TH,AVE,S,,,MOORHEAD,ND,58103,2559,,,,,
8690,CHANDA,SHYANNA,MCCAULEY,,13115,,COLONY,AVE,,,,MORGAN HILL,CA,95046,9423,,,,,
8691,CHANDA,SHYANNA,MCCAULEY,,963,,WEINBERGER TRACE,DR,,,,HAMMOND,LA,70454,4873,,,,,
8692,CHANDA,SHYANNA,MCCAULEY,,54,,KERRY,LN,,,,MONTGOMERY,AL,36108,4737,,,,,
8693,CHANDA,SHYANNA,MCCAULEY,,,,,,,,,,,,,9175106558,,,,
8694,CHANDA,SHYANNA,MCCAULEY,,,,,,,,,,,,,,CHANDAMCCAULEY152@ACXIOM.COM,,,
8695,NUBIA,I,MALLORY,,751,,ELY STATION,RD,,,,ARTEMUS,KY,40935,,,,,,
8696,NUBIA,I,MALLORY,,761,E,MAIN,ST,,,,BOYKIN,GA,39837,5107,,,,,
8697,RAELYN,N,MALLORY,,751,,ELY STATION,RD,,,,ARTEMUS,KY,40935,,,,,,
8698,RAELYN,N,MALLORY,,116,S,5TH,ST,W,,,ARAPAHOE,WY,82501,3477,,,,,
8699,RAELYN,N,MALLORY,,,,,,,,,,,,,9175100556,,,,
8700,RAELYN,N,MALLORY,,,,,,,,,,,,,,RAELYNMALLORY620@ACXIOM.COM,,,
8701,GEORGENE,Z,FRIEDMAN,,7821,,FOXFIELD,DR,NE,,,CEDAR RAPIDS,IA,52402,6726,,,,,
8702,GEORGENE,Z,FRIEDMAN,,1125,,PARKWIN,AVE,,,,ANNISTON,AL,36201,4325,,,,,
8703,GEORGENE,Z,FRIEDMAN,,5558,,BISHOPS,BLVD,S,,,MOORHEAD,ND,58104,7251,,,,,
8704,GEORGENE,Z,FRIEDMAN,,,,,,,,,,,,,9175103673,,,,
8705,GEORGENE,Z,FRIEDMAN,,,,,,,,,,,,,,GEORGENEFRIEDMAN461@ACXIOM.COM,,,
8706,CARYS,A,FRIEDMAN,,7821,,FOXFIELD,DR,NE,,,CEDAR RAPIDS,IA,52402,6726,,,,,
8707,CARYS,A,FRIEDMAN,,,,,,,,,,,,,,CARYSFRIEDMAN893@ACXIOM.COM,,,
8708,CHUCK,W,PACE,,441,W,WASATCH,ST,,,,COTTONWOOD HEIGHTS,UT,84047,7405,,,,,
8709,CHUCK,W,PACE,,905,,1ST,AVE,SE,,,LOGAN,ND,58701,,,,,,
8710,CHUCK,W,PACE,,13347,,BRICKYARD,RD,,,,AMITE CITY,LA,70422,,,,,,
8711,CHUCK,W,PACE,,,,,,,,,,,,,9175102029,,,,
8712,CHUCK,W,PACE,,,,,,,,,,,,,6503563753,,,,
8713,CHUCK,W,PACE,,,,,,,,,,,,,,CHUCKPACE910@ACXIOM.COM,,,
8714,CHUCK,W,PACE,,,,,,,,,,,,,,CHUCKPACE592@ACXIOM.COM,,,
8715,HALLIE,B,PACE,,441,W,WASATCH,ST,,,,COTTONWOOD HEIGHTS,UT,84047,7405,,,,,
8716,HALLIE,B,PACE,,3,,BLACK BRIAR,LN,,,,FRANKLIN LAKES,NJ,7470,3969,,,,,
8717,HALLIE,B,PACE,,,,,,,,,,,,,5013426642,,,,
8718,HALLIE,B,PACE,,,,,,,,,,,,,,HALLIEPACE970@ACXIOM.COM,,,
8719,KINGSLEY,B,WAHL,,844,S,WINDMILL VILLAGE,BLVD,N,,,AVONDALE,AZ,85326,8576,,,,,
8720,KINGSLEY,B,WAHL,,158,N,SYCAMORE,ST,,,,BLACKWATER,AZ,85132,9110,,,,,
8721,KINGSLEY,B,WAHL,,,,,,,,,,,,,5012529555,,,,
8722,KINGSLEY,B,WAHL,,,,,,,,,,,,,,KINGSLEYWAHL943@ACXIOM.COM,,,
8723,CATHEY,ANDREINA,BEAN,,1931,,JACKSON,ST,NE,,,WASHINGTON,DC,20018,2433,,,,,
8724,CATHEY,ANDREINA,BEAN,,683,,BUCK POINT,ST,,,,CENTRAL POINT,OR,97502,8642,,,,,
8725,KARISMA,I,BOUDREAUX,,4292,,ELK,CRK,,,,DELBARTON,WV,25670,,,,,,
8726,KARISMA,I,BOUDREAUX,,1263,,HASBROOK,AVE,,,,KANSAS CITY,KS,66105,1550,,,,,
8727,KARISMA,I,BOUDREAUX,,,,,,,,,,,,,6503561155,,,,
8728,KARISMA,I,BOUDREAUX,,,,,,,,,,,,,,KARISMABOUDREAUX283@ACXIOM.COM,,,
8729,KARISMA,I,BOUDREAUX,,,,,,,,,,,,,,KARISMABOUDREAUX688@ACXIOM.COM,,,
8730,JEROD,P,BOUDREAUX,,4292,,ELK,CRK,,,,DELBARTON,WV,25670,,,,,,
8731,JEROD,P,BOUDREAUX,,4916,,B,ST,SE,,,WASHINGTON,DC,20019,6259,,,,,
8732,JEROD,P,BOUDREAUX,,,,,,,,,,,,,9175103112,,,,
8733,JEROD,P,BOUDREAUX,,,,,,,,,,,,,9175105083,,,,
8734,MORDECHAI,R,BOUDREAUX,,4292,,ELK,CRK,,,,DELBARTON,WV,25670,,,,,,
8735,MORDECHAI,R,BOUDREAUX,,822,N,250,,W,#,304,BOUNTIFUL,UT,84010,,,,,,
8736,MORDECHAI,R,BOUDREAUX,,18-3720,S,KOPUA,RD,,,,EDEN ROC,HI,96771,,,,,,
8737,MORDECHAI,R,BOUDREAUX,,,,,,,,,,,,,5012525117,,,,
8738,MORDECHAI,R,BOUDREAUX,,,,,,,,,,,,,,MORDECHAIBOUDREAUX577@ACXIOM.COM,,,
8739,RAYSHAWN,T,CATES,,4,,SOMERSET A,,,,,HAVERHILL,FL,33417,2101,,,,,
8740,RAYSHAWN,T,CATES,,1290,,NATIONAL,RD,,,,BELLAIRE,WV,26003,5748,,,,,
8741,RAYSHAWN,T,CATES,,10804,,LOWE,ST,NE,,,ALBUQUERQUE,NM,87111,1837,,,,,
8742,RAYSHAWN,T,CATES,,,,,,,,,,,,,,RAYSHAWNCATES318@ACXIOM.COM,,,
8743,RAYSHAWN,T,CATES,,,,,,,,,,,,,,RAYSHAWNCATES380@ACXIOM.COM,,,
8744,MARCOS,LAMARION,CATES,,4,,SOMERSET A,,,,,HAVERHILL,FL,33417,2101,,,,,
8745,MARCOS,LAMARION,CATES,,15,,QUAIL,RD,,,,CEDAR GLEN WEST,NJ,8527,1219,,,,,
8746,MARCOS,LAMARION,CATES,,,,,,,,,,,,,,MARCOSCATES256@ACXIOM.COM,,,
8747,BENJIMAN,I,CATES,,4,,SOMERSET A,,,,,HAVERHILL,FL,33417,2101,,,,,
8748,BENJIMAN,I,CATES,,3481,,23RD,ST,SE,,,WASHINGTON,DC,20020,1921,,,,,
8749,BENJIMAN,I,CATES,,,,,,,,,,,,,,BENJIMANCATES824@ACXIOM.COM,,,
8750,CRISELDA,YANA,CATES,,4,,SOMERSET A,,,,,HAVERHILL,FL,33417,2101,,,,,
8751,CRISELDA,YANA,CATES,,533,,DERBY,ST,,,,ISLAND POND,VT,5846,9796,,,,,
8752,CRISELDA,YANA,CATES,,,,,,,,,,,,,5013422941,,,,
8753,CRISELDA,YANA,CATES,,,,,,,,,,,,,5013423275,,,,
8754,CRISELDA,YANA,CATES,,,,,,,,,,,,,,CRISELDACATES571@ACXIOM.COM,,,
8755,CRISELDA,YANA,CATES,,,,,,,,,,,,,,CRISELDACATES522@ACXIOM.COM,,,
8756,ANAS,E,CATES,,4,,SOMERSET A,,,,,HAVERHILL,FL,33417,2101,,,,,
8757,ANAS,E,CATES,,8911,,RED MAPLE,DR,,,,COEBURN,VA,24293,4833,,,,,
8758,ANAS,E,CATES,,6109,,BIENVENUE,ST,,,,ARABI,LA,70117,,,,,,
8759,ANAS,E,CATES,,,,,,,,,,,,,,ANASCATES556@ACXIOM.COM,,,
8760,KARRIE,Q,VAZQUEZ,,2331,,8TH,AVE,N,,,BADGER,IA,50501,2846,,,,,
8761,KARRIE,Q,VAZQUEZ,,13839,,SAVANNA,DR,,,,CORCORAN,MN,55374,4839,,,,,
8762,KARRIE,Q,VAZQUEZ,,,,,,,,,,,,,6309646999,,,,
8763,AUDRIE,E,VAZQUEZ,,2331,,8TH,AVE,N,,,BADGER,IA,50501,2846,,,,,
8764,AUDRIE,E,VAZQUEZ,,,,,,,,,,,,,6503569694,,,,
8765,AUDRIE,E,VAZQUEZ,,,,,,,,,,,,,,AUDRIEVAZQUEZ641@ACXIOM.COM,,,
8766,JESSIAH,G,VAZQUEZ,JR,2331,,8TH,AVE,N,,,BADGER,IA,50501,2846,,,,,
8767,JESSIAH,G,VAZQUEZ,JR,5,,HAWTHORNE,RD,,,,SOUTH ELIOT,NH,3820,4218,,,,,
8768,JESSIAH,G,VAZQUEZ,JR,8278,,LINBLAKE,CT,,,,BUCKHALL,VA,20111,5266,,,,,
8769,JESSIAH,G,VAZQUEZ,JR,,,,,,,,,,,,,JESSIAHVAZQUEZ200@ACXIOM.COM,,,
8770,AMIRA,D,VAZQUEZ,,2331,,8TH,AVE,N,,,BADGER,IA,50501,2846,,,,,
8771,AMIRA,D,VAZQUEZ,,6009,,ROGERS,AVE,NE,,,ALBUQUERQUE,NM,87110,1223,,,,,
8772,AMIRA,D,VAZQUEZ,,,,,,,,,,,,,5013424726,,,,
8773,AMIRA,D,VAZQUEZ,,,,,,,,,,,,,6503567569,,,,
8774,AMIRA,D,VAZQUEZ,,,,,,,,,,,,,,AMIRAVAZQUEZ639@ACXIOM.COM,,,
8775,JERICA,I,SPARKS,,50,W,HOMESTEAD,AVE,,,,EDGEWATER,NJ,7650,1127,,,,,
8776,JERICA,I,SPARKS,,30,,FAWN RIDGE,RD,,,,HULETT,WY,82720,,,,,,
8777,JERICA,I,SPARKS,,97,,SPANISH,TRL,,,,COTTLEVILLE,MO,63376,1159,,,,,
8778,JERICA,I,SPARKS,,,,,,,,,,,,,9175102288,,,,
8779,JERICA,I,SPARKS,,,,,,,,,,,,,,JERICASPARKS450@ACXIOM.COM,,,
8780,SHANIAH,JAZMEN,SPARKS,,50,W,HOMESTEAD,AVE,,,,EDGEWATER,NJ,7650,1127,,,,,
8781,SHANIAH,JAZMEN,SPARKS,,,,,,,,,,,,,5012529503,,,,
8782,DONTAY,O,SPARKS,,50,W,HOMESTEAD,AVE,,,,EDGEWATER,NJ,7650,1127,,,,,
8783,DONTAY,O,SPARKS,,56324,,OAK,RD,,,,SOUTH BEND,IN,46619,1523,,,,,
8784,DONTAY,O,SPARKS,,,,,,,,,,,,,5012520811,,,,
8785,DONTAY,O,SPARKS,,,,,,,,,,,,,,DONTAYSPARKS749@ACXIOM.COM,,,
8786,JEREE,SAMIRA,SPARKS,,50,W,HOMESTEAD,AVE,,,,EDGEWATER,NJ,7650,1127,,,,,
8787,JEREE,SAMIRA,SPARKS,,173,,LA RUE,RD,,,,KINNELON,NJ,7435,1609,,,,,
8788,JEREE,SAMIRA,SPARKS,,,,,,,,,,,,,5012525385,,,,
8789,LESHA,D,SPARKS,,50,W,HOMESTEAD,AVE,,,,EDGEWATER,NJ,7650,1127,,,,,
8790,LESHA,D,SPARKS,,,,,,,,,,,,,,LESHASPARKS382@ACXIOM.COM,,,
8791,BAILA,,TRUJILLO,,172,,GRANGE,ST,,,,FRANKLIN SQUARE,NY,11010,4202,,,,,
8792,BAILA,,TRUJILLO,,11905,,BUCKINGHAM,RD,,,,AUSTIN,TX,78759,3605,,,,,
8793,BAILA,,TRUJILLO,,,,,,,,,,,,,5012520364,,,,
8794,BAILA,,TRUJILLO,,,,,,,,,,,,,,BAILATRUJILLO772@ACXIOM.COM,,,
8795,HILBERT,Y,TRUJILLO,,172,,GRANGE,ST,,,,FRANKLIN SQUARE,NY,11010,4202,,,,,
8796,HILBERT,Y,TRUJILLO,,308,,GENERAL SOMERVELL,ST,NE,,,ALBUQUERQUE,NM,87123,1148,,,,,
8797,HILBERT,Y,TRUJILLO,,1623,,WINTHROPE,DR,,,,NEWPORT NEWS,VA,23602,9638,,,,,
8798,HILBERT,Y,TRUJILLO,,,,,,,,,,,,,6503560388,,,,
8799,HILBERT,Y,TRUJILLO,,,,,,,,,,,,,,HILBERTTRUJILLO466@ACXIOM.COM,,,
8800,KATHYRN,D,SALDIVAR,,25678,,HOP,RD,,,,CALDWELL,ID,83607,8728,,,,,
8801,KATHYRN,D,SALDIVAR,,,,,,,,,,,,,5013420665,,,,
8802,KATHYRN,D,SALDIVAR,,,,,,,,,,,,,,KATHYRNSALDIVAR137@ACXIOM.COM,,,
8803,KATHYRN,D,SALDIVAR,,,,,,,,,,,,,,KATHYRNSALDIVAR720@ACXIOM.COM,,,
8804,CORA,,SALDIVAR,,25678,,HOP,RD,,,,CALDWELL,ID,83607,8728,,,,,
8805,CORA,,SALDIVAR,,2054,,OGDEN,RD,,,,CATAWBA,SC,29730,6577,,,,,
8806,CORA,,SALDIVAR,,,,,,,,,,,,,6309645268,,,,
8807,CORA,,SALDIVAR,,,,,,,,,,,,,,CORASALDIVAR593@ACXIOM.COM,,,
8808,NAILAH,E,KEEN,,50,,MCDONALD,ST,,,,BIRMINGHAM,AL,35217,2345,,,,,
8809,NAILAH,E,KEEN,,384,,PLEASANT,ST,,,,ISLAND POND,VT,5846,9737,,,,,
8810,NAILAH,E,KEEN,,,,,,,,,,,,,5012527066,,,,
8811,NAILAH,E,KEEN,,,,,,,,,,,,,,NAILAHKEEN846@ACXIOM.COM,,,
8812,NAILAH,E,KEEN,,,,,,,,,,,,,,NAILAHKEEN956@ACXIOM.COM,,,
8813,ELLSWORTH,Y,KEEN,SR,50,,MCDONALD,ST,,,,BIRMINGHAM,AL,35217,2345,,,,,
8814,ELLSWORTH,Y,KEEN,SR,1184,,AYRSHIRE,LN,,,,BIG ISLAND,VA,24526,3160,,,,,
8815,ELLSWORTH,Y,KEEN,SR,,,,,,,,,,,,5012525061,,,,
8816,ELLSWORTH,Y,KEEN,SR,,,,,,,,,,,,,ELLSWORTHKEEN321@ACXIOM.COM,,,
8817,SUSANNAH,J,KEEN,,50,,MCDONALD,ST,,,,BIRMINGHAM,AL,35217,2345,,,,,
8818,SUSANNAH,J,KEEN,,58,,MARAIS,RDG,,,,ARNOLD LINE,MS,39402,7963,,,,,
8819,SUSANNAH,J,KEEN,,6,E,FORK,LN,,,,MAPLETON,KS,66754,,,,,,
8820,SUSANNAH,J,KEEN,,,,,,,,,,,,,,SUSANNAHKEEN127@ACXIOM.COM,,,
8821,SUSANNAH,J,KEEN,,,,,,,,,,,,,,SUSANNAHKEEN712@ACXIOM.COM,,,
8822,JOSELYNE,H,KEEN,,50,,MCDONALD,ST,,,,BIRMINGHAM,AL,35217,2345,,,,,
8823,JOSELYNE,H,KEEN,,500,S,GARLAND,ST,,,,EDMONSON,TX,79072,9554,,,,,
8824,JOSELYNE,H,KEEN,,,,,,,,,,,,,5012526220,,,,
8825,JOSELYNE,H,KEEN,,,,,,,,,,,,,,JOSELYNEKEEN812@ACXIOM.COM,,,
8826,JAMARI,ALFREDO,KEEN,III,50,,MCDONALD,ST,,,,BIRMINGHAM,AL,35217,2345,,,,,
8827,JAMARI,ALFREDO,KEEN,III,7037,,POSPISIL,DR,SW,,,ALEXANDRIA,MN,56308,6022,,,,,
8828,JAMARI,ALFREDO,KEEN,III,6816,,SAN FRANCISCO,RD,NE,,,ALBUQUERQUE,NM,87109,5539,,,,,
8829,JAMARI,ALFREDO,KEEN,III,,,,,,,,,,,,5012523021,,,,
8830,JAMARI,ALFREDO,KEEN,III,,,,,,,,,,,,5012529381,,,,
8831,LASHANDRA,L,SOUZA,,3314,,PONDEROSA,WAY,,,,ARROWHEAD SPRINGS,WY,82901,4163,,,,,
8832,LASHANDRA,L,SOUZA,,210,,SHADYWOOD,DR,,,,NEWPORT NEWS,VA,23602,7331,,,,,
8833,LASHANDRA,L,SOUZA,,,,,,,,,,,,,9175106872,,,,
8834,DEZMOND,D,SOUZA,,3314,,PONDEROSA,WAY,,,,ARROWHEAD SPRINGS,WY,82901,4163,,,,,
8835,DEZMOND,D,SOUZA,,112,,THUNDERING SPRINGS,RD,,,,ALBANY,GA,31763,3332,,,,,
8836,DEZMOND,D,SOUZA,,17,,HAINES,AVE,,,,CLIFTON,NJ,7011,1111,,,,,
8837,DEZMOND,D,SOUZA,,,,,,,,,,,,,9175106160,,,,
8838,DEZMOND,D,SOUZA,,,,,,,,,,,,,6503564445,,,,
8839,DEZMOND,D,SOUZA,,,,,,,,,,,,,,DEZMONDSOUZA873@ACXIOM.COM,,,
